ID_Unique,Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente
223,34.37,727.41,5.99,0.7,0.5,4.3,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South,0,0,0,0,0,0
12634,809.0,150.0,18.0,30.2,12.2,57.7,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
12324,400.0,512.5,23.7,19.9,11.6,60.0,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
12464,850.1,124.9,15.0,11.4,7.3,34.9,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
24176,830.0,159.0,9.0,13.0,6.0,38.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
10819,885.6,87.4,10.0,4.9,2.8,39.5,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
34330,200.0,290.0,34.0,20.0,10.0,30.0,Savannah,Cerrado,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
31531,610.0,240.0,21.0,4.0,5.0,43.8,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
14800,740.0,160.0,23.0,32.0,6.0,44.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,0,0,0,0,0,0
181,637.0,240.0,35.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,1,1,0,1,1,1
21595,790.0,124.0,15.0,11.0,5.0,42.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
33478,838.0,89.0,5.8,51.0,55.0,189.05,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,NO,Northeast,0,0,0,0,0,0
16657,760.0,160.0,15.0,22.0,13.0,46.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
5062,860.0,116.0,8.4,2.5,2.5,22.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
13245,610.0,150.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South,0,0,1,1,1,1
25607,880.0,105.0,12.0,23.0,13.0,54.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
8365,136.0,580.0,24.0,41.0,15.0,83.2,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
31098,420.0,500.0,12.0,5.0,1.0,34.5,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
7895,810.0,164.0,12.9,8.6,5.1,38.6,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
633,50.0,560.0,105.26,13.0,5.2,44.1,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
34284,420.0,450.0,41.0,1.0,1.0,76.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
26743,599.0,340.0,22.3,26.1,6.7,57.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
28859,950.0,40.0,6.7,3.9,2.6,20.7,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
23199,649.0,268.0,6.0,6.0,3.0,27.5,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
7246,724.0,94.0,19.5,25.7,10.2,62.7,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
26895,257.0,455.0,25.3,42.5,16.9,86.9,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
8374,897.0,100.0,7.0,21.0,3.0,33.3,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
3255,849.0,74.0,7.6,9.7,6.6,28.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
7077,778.0,110.0,16.2,24.7,12.8,53.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34349,560.0,180.0,19.0,38.0,6.0,44.0,Savannah,Cerrado,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
24886,210.0,315.0,23.0,104.0,37.0,19.36,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
166,637.0,240.0,22.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,1,1,0,1,1,1
15822,800.0,140.0,9.0,1.0,1.0,20.8,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
31088,700.0,280.0,19.0,1.0,1.0,54.4,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
2724,470.0,320.0,8.6,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,Southeast,0,0,0,1,1,1
8756,126.0,626.0,41.0,34.0,13.0,98.2,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
3876,867.0,55.0,8.7,4.2,3.7,24.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31007,760.0,200.0,15.0,1.0,1.0,40.4,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
34484,280.0,580.0,63.9,17.7,9.6,27.3,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
13514,450.0,200.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
6551,787.0,166.0,20.1,40.8,22.6,78.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34130,637.0,240.0,20.86,13.0,5.2,44.1,Steppe,Caatinga,Metamorphic Rock,Profile,YES,Northeast,1,1,0,1,1,1
14889,820.0,117.0,21.0,13.0,8.0,39.5,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Midwest,0,0,0,0,0,0
2737,665.0,235.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,Southeast,0,0,1,1,1,1
14097,560.0,190.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South,0,0,1,1,1,1
14177,120.0,420.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
10363,875.0,103.0,15.3,4.7,2.4,38.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
31449,580.0,340.0,23.0,1.0,1.0,44.7,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
29750,410.0,550.0,21.0,4.0,2.0,58.4,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
6269,798.0,105.0,11.8,8.3,3.9,35.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
16171,780.0,100.0,20.0,15.0,7.0,47.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
14410,140.0,760.0,30.39,7.0,4.0,42.08,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
11742,655.2,324.8,28.0,12.6,7.5,54.1,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
27964,924.0,71.0,13.1,11.2,5.7,36.6,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
4791,858.0,125.0,10.8,5.4,3.6,21.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
30899,640.0,280.0,15.0,5.0,1.0,44.4,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
27880,829.0,136.0,15.6,20.5,6.2,40.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
2440,648.0,138.0,8.6,4.4,3.1,9.2,Steppe,Caatinga,Metamorphic Rock,Profile,NO,Northeast,0,0,0,0,0,0
26997,675.0,265.0,17.6,14.1,7.6,50.6,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
9887,906.0,45.0,9.0,1.7,0.4,14.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
13559,300.0,280.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
14073,280.0,360.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
18053,720.0,240.0,17.0,20.0,4.0,54.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
16910,180.0,720.0,26.0,29.0,24.0,83.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
15895,720.0,200.0,9.0,1.0,1.0,24.4,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
5994,700.0,230.0,23.4,36.6,28.0,99.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
17,750.0,218.0,23.0,21.0,8.0,50.0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
759,100.0,580.0,58.2,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
30377,230.0,690.0,32.0,42.0,16.0,112.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
14764,760.0,160.0,13.0,9.0,1.0,16.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,0,0,0,0,0,0
28736,327.0,531.0,26.2,25.5,13.8,62.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
21237,750.0,144.0,16.0,24.0,9.0,56.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
23430,779.0,198.0,9.0,9.0,5.0,27.3,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
27532,817.0,110.0,10.1,19.3,4.8,44.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
25948,680.0,312.0,18.0,17.0,5.0,56.5,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
14066,150.0,530.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
14845,780.0,180.0,10.0,5.0,1.0,28.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,0,0,0,0,0,0
14158,150.0,590.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
32540,550.0,350.0,51.7,16.4,2.3,18.7,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,NO,North,0,0,0,0,0,0
25187,440.0,429.0,18.0,31.0,9.0,72.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
34657,141.6,744.6,30.0,1.0,1.0,20.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
2947,646.5,340.27,6.14,7.74,1.72,42.33,Dense Ombrophylous Forest,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,0,0,0,0
15148,160.0,510.0,7.0,3.0,3.0,44.6,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
13542,320.0,270.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
27149,328.0,455.0,21.8,29.2,11.4,67.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13926,360.0,370.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
15713,310.0,560.0,33.0,50.0,21.0,117.5,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
3120,876.12,108.58,16.3,2.0,3.3,31.7,Open Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
34250,670.0,210.0,24.0,45.0,9.0,81.0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
29901,150.0,780.0,32.0,19.0,5.0,115.5,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
3777,809.0,96.0,10.9,14.2,12.6,43.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
1962,130.0,540.0,68.62,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
5149,830.0,80.0,7.9,7.4,3.9,23.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
13155,260.0,380.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
11845,635.0,274.6,19.1,15.7,6.0,79.4,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
15083,320.0,620.0,31.0,29.0,11.0,98.5,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
10172,930.0,51.0,7.4,0.2,0.1,13.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
31073,660.0,300.0,23.0,1.0,1.0,60.2,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
20242,860.0,120.0,15.0,1.0,1.0,54.6,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
23154,810.0,175.0,10.0,8.0,3.0,33.1,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
34146,637.0,240.0,10.55,13.0,5.2,44.1,Steppe,Caatinga,Igneous Rock,Profile,YES,Northeast,1,1,0,1,1,1
28003,829.0,151.0,9.2,9.4,3.2,34.7,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
15240,300.0,680.0,14.0,3.0,1.0,34.2,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
13083,290.0,350.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
21676,780.0,134.0,9.0,12.0,6.0,41.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
34689,260.0,560.0,35.8,26.7,13.6,40.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
19672,600.0,360.0,23.0,2.0,1.0,38.9,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
16032,637.0,240.0,17.0,2.0,1.0,37.7,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,1,1,1,0,0,0
927,201.0,213.0,58.14,146.4,94.9,29.87,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South,0,0,0,0,0,0
22289,740.0,149.0,27.0,37.0,6.0,57.3,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
16771,860.0,80.0,18.0,9.0,7.0,41.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
26093,490.0,326.0,20.0,26.0,5.0,62.3,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
34624,301.5,488.3,13.0,1.0,2.0,3.0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
9827,886.0,80.0,9.0,4.6,1.5,22.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
14583,200.76143,279.1878,11.25,3.5,4.7,38.6,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
6667,898.0,69.0,3.4,2.0,1.6,18.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
15831,690.0,220.0,3.3333333,2.0,2.0,24.9,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
29310,385.0,533.0,17.8,22.0,12.1,57.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
27624,618.0,340.0,24.5,17.0,15.3,52.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
11758,445.8,461.8,34.8,61.1,15.9,99.8,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
15229,10.0,890.0,14.0,74.0,10.0,92.1,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
12920,170.0,460.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
3673,822.0,109.0,10.6,13.2,10.4,39.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
15384,150.0,750.0,28.0,24.0,13.0,81.2,Savannah,Cerrado,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
4287,874.0,75.0,17.0,15.0,7.0,25.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
34601,116.5,503.8,46.0,110.0,11.0,121.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
7532,845.0,119.0,16.5,21.6,10.0,58.4,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
18189,700.0,260.0,15.0,13.0,2.0,38.9,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
29699,820.0,160.0,16.0,3.0,2.0,43.4,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
9782,770.0,215.0,17.0,2.4,1.1,27.8,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
3652,815.0,108.0,11.8,6.5,8.1,34.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
32629,650.0,220.0,35.4,13.3,7.2,20.5,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
32628,540.0,310.0,38.9,18.8,15.4,34.2,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
12206,783.0,150.0,14.9,4.0,3.0,42.3,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
22230,860.0,104.0,12.0,19.0,10.0,45.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
15855,900.0,40.0,6.0,1.0,1.0,10.1,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
34503,410.0,320.0,47.3,1.7,0.7,2.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
11924,701.9,249.6,14.2,2.7,1.4,50.0,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
31887,446.0,322.0,17.0,4.2,2.2,15.43,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
1101,379.0,52.0,74.13,124.9,18.4,20.39,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
6324,890.0,74.0,8.7,8.6,3.3,22.7,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
22827,770.0,185.0,11.0,6.0,3.0,20.8,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
32652,710.0,210.0,91.73333,19.6,4.7,24.3,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
17150,240.0,640.0,26.0,9.0,9.0,71.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
4018,836.0,130.0,17.0,12.0,7.0,33.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
28948,867.0,85.0,8.9,16.0,6.2,41.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
26673,860.0,128.0,20.0,16.0,9.0,41.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
19488,470.0,510.0,18.0,1.0,1.0,30.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
34419,710.0,150.0,19.0,5.0,2.0,7.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
1052,370.0,177.0,42.83,67.3,28.6,150.0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South,0,0,0,0,0,0
19855,820.0,160.0,21.0,1.0,1.0,49.6,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
34551,950.0,30.0,12.7,13.0,0.7,44.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,1,0,1
2946,522.52,353.0,6.5,3.39,2.29,45.96,Dense Ombrophylous Forest,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,0,0,0,0
230,25.72,654.35,35.91,0.5,0.2,17.2,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South,0,0,0,0,0,0
25287,310.0,312.0,18.0,26.0,16.0,75.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
15408,90.0,780.0,28.0,29.0,5.0,86.9,Savannah,Cerrado,Igneous Rock,Profile,YES,Midwest,0,0,0,0,0,0
19754,650.0,310.0,18.0,20.0,11.0,57.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
882,517.0,227.0,33.37,27.7,9.0,130.7,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South,0,0,0,0,0,0
15221,20.0,860.0,14.0,6.0,1.0,57.6,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
13664,560.0,190.0,17.0,13.0,5.2,44.1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
7974,765.0,220.0,7.6,2.1,1.4,23.5,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
1442,140.0,610.0,48.62,13.0,5.2,44.1,Areas of Ecological Tension,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
19320,780.0,180.0,18.0,1.0,1.0,41.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
18964,820.0,160.0,16.0,2.0,2.0,32.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
10572,855.0,113.0,8.3,0.3,0.4,19.1,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
22388,770.0,173.0,15.0,10.0,4.0,48.0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
32611,180.0,460.0,41.0,5.8,1.6,7.4,Areas of Ecological Tension,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
14306,320.0,594.0,17.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,1,1,1,1
31004,740.0,220.0,22.0,1.0,1.0,53.5,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
15269,160.0,560.0,9.0,2.0,1.0,24.3,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
5780,826.0,134.0,11.2,7.9,4.4,28.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
3108,232.44,265.7,5.83,24.0,26.7,144.0,Dense Ombrophylous Forest,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,0,0,0,0
29807,160.0,680.0,33.0,36.0,24.0,108.3,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
22304,450.0,295.0,28.0,23.0,11.0,54.3,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
30392,170.0,710.0,33.0,8.0,4.0,95.9,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
5250,828.0,108.0,14.0,14.7,4.7,38.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
16400,760.0,140.0,8.0,20.0,17.0,42.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
