ID_Unique,Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente
35466,510.0,420.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35467,160.0,720.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35468,160.0,720.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35469,150.0,710.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35470,180.0,640.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35471,180.0,620.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35472,180.0,640.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35473,180.0,660.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35474,180.0,460.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35475,120.0,640.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35476,380.0,380.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35477,160.0,540.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35478,540.0,360.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35479,200.0,520.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35480,380.0,480.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35481,160.0,640.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35482,340.0,560.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35483,770.0,170.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35484,150.0,540.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35485,300.0,480.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35486,380.0,400.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35487,200.0,560.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35488,470.0,280.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35489,290.0,640.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35490,360.0,550.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35491,240.0,420.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35492,300.0,480.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35493,350.0,400.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35494,430.0,380.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35495,190.0,620.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35496,440.0,480.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35497,260.0,580.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35498,936.0,20.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,0,0,1,1,1,1
35499,637.0,240.0,27.86,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35500,637.0,240.0,5.44,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35501,637.0,240.0,5.44,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35502,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35503,637.0,240.0,29.89,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35504,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35505,637.0,240.0,9.066667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35506,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35507,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35508,637.0,240.0,22.43,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35509,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35510,637.0,240.0,19.71,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35511,637.0,240.0,9.066667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35512,637.0,240.0,5.44,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35513,637.0,240.0,26.51,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35514,637.0,240.0,7.577778,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35515,637.0,240.0,21.07,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35516,637.0,240.0,9.066667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35517,637.0,240.0,7.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35518,637.0,240.0,15.866667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35519,637.0,240.0,12.92,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35520,637.0,240.0,8.15,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35521,637.0,240.0,12.23,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35522,637.0,240.0,7.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35523,637.0,240.0,17.66,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35524,637.0,240.0,8.84,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35525,637.0,240.0,16.31,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35526,637.0,240.0,6.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35527,637.0,240.0,29.22,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35528,637.0,240.0,11.56,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35529,637.0,240.0,16.31,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35530,637.0,240.0,12.92,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35531,637.0,240.0,16.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35532,637.0,240.0,7.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35533,637.0,240.0,15.63,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35534,637.0,240.0,6.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35535,637.0,240.0,9.51,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35536,637.0,240.0,7.577778,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35537,637.0,240.0,16.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35538,637.0,240.0,9.066667,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35539,637.0,240.0,9.51,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35540,637.0,240.0,7.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35541,637.0,240.0,5.85,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35542,637.0,240.0,3.4066668,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35543,637.0,240.0,11.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35544,637.0,240.0,6.66,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35545,637.0,240.0,7.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35546,637.0,240.0,5.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35547,637.0,240.0,33.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35548,637.0,240.0,8.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35549,637.0,240.0,15.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35550,637.0,240.0,6.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35551,637.0,240.0,27.31,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35552,637.0,240.0,6.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35553,637.0,240.0,21.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35554,637.0,240.0,6.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35555,637.0,240.0,13.98,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35556,637.0,240.0,9.32,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35557,637.0,240.0,15.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35558,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35559,637.0,240.0,9.32,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35560,637.0,240.0,6.66,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35561,637.0,240.0,11.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35562,637.0,240.0,5.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35563,637.0,240.0,8.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35564,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35565,637.0,240.0,13.98,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35566,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35567,637.0,240.0,11.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35568,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35569,637.0,240.0,14.65,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35570,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35571,637.0,240.0,16.65,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35572,637.0,240.0,7.33,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35573,637.0,240.0,11.99,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35574,637.0,240.0,15.533334,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35575,637.0,240.0,6.54,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35576,637.0,240.0,7.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35577,637.0,240.0,14.9,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35578,637.0,240.0,7.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35579,637.0,240.0,9.72,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35580,637.0,240.0,7.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35581,637.0,240.0,15.53,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35582,637.0,240.0,7.77,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35583,637.0,240.0,11.66,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35584,637.0,240.0,8.41,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35585,637.0,240.0,11.66,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35586,637.0,240.0,7.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35587,637.0,240.0,17.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35588,637.0,240.0,6.47,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35589,637.0,240.0,23.31,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35590,637.0,240.0,6.47,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35591,637.0,240.0,23.96,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35592,637.0,240.0,7.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35593,637.0,240.0,22.65,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35594,637.0,240.0,9.06,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35595,637.0,240.0,20.73,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35596,637.0,240.0,6.47,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35597,637.0,240.0,28.48,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35598,637.0,240.0,8.41,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35599,637.0,240.0,11.01,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35600,637.0,240.0,6.47,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35601,637.0,240.0,14.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35602,637.0,240.0,7.77,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35603,637.0,240.0,23.31,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35604,637.0,240.0,6.47,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35605,637.0,240.0,31.08,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35606,637.0,240.0,6.12,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35607,637.0,240.0,19.29,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35608,637.0,240.0,48.81,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35609,637.0,240.0,55.61,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35610,637.0,240.0,15.89,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35611,637.0,240.0,37.45,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35612,637.0,240.0,13.61,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35613,637.0,240.0,13.59,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35614,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35615,637.0,240.0,19.8,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35616,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35617,637.0,240.0,22.43,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35618,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35619,637.0,240.0,14.52,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35620,637.0,240.0,7.91,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35621,637.0,240.0,15.84,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35622,637.0,240.0,6.6,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35623,637.0,240.0,22.43,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35624,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35625,637.0,240.0,27.71,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35626,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35627,637.0,240.0,23.75,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35628,637.0,240.0,13.86,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35629,637.0,240.0,28.38,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35630,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35631,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35632,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35633,637.0,240.0,6.6,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35634,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35635,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35636,637.0,240.0,6.6,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35637,637.0,240.0,6.6,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35638,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35639,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35640,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35641,637.0,240.0,9.89,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35642,637.0,240.0,7.91,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35643,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35644,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35645,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35646,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35647,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35648,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35649,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35650,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35651,637.0,240.0,8.58,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35652,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35653,637.0,240.0,7.26,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35654,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35655,637.0,240.0,16.49,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35656,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35657,637.0,240.0,13.19,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35658,637.0,240.0,6.6,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35659,637.0,240.0,11.21,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35660,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35661,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35662,637.0,240.0,3.52,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35663,637.0,240.0,5.93,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35664,637.0,240.0,3.52,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
35665,637.0,240.0,9.24,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,South,1,1,0,1,1,1
