ID_Unique,Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente
16006,637.0,240.0,17.0,4.0,14.0,23.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,1,1,1,0,0,0
9257,895.0,90.0,9.0,0.6,0.4,14.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
12280,467.8,399.8,19.7,25.5,10.5,61.3,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
13267,890.0,10.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Pampa,Metamorphic Rock,Desconhecido,NO,South,0,0,1,1,1,1
2204,120.0,430.0,6.9,1.0,4.0,110.7,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Profile,NO,Southeast,0,0,0,0,0,0
30936,700.0,240.0,7.0,6.0,1.0,23.3,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
22789,740.0,202.0,11.0,2.0,1.0,23.1,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
22150,790.0,149.0,18.0,9.0,3.0,41.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
12714,210.0,430.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
31064,640.0,300.0,24.0,1.0,1.0,60.8,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
12175,762.6,174.9,19.2,27.3,15.9,72.5,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
32710,690.0,210.0,12.5,8.1,5.1,13.2,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,YES,North,0,0,0,0,0,0
29816,70.0,750.0,39.0,50.0,13.0,136.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
10438,672.0,305.0,15.6,8.2,0.9,33.3,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
34466,100.0,400.0,68.0,71.0,13.0,84.0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
22798,760.0,166.0,11.0,3.0,1.0,24.1,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
12707,70.0,640.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
19355,660.0,280.0,10.0,1.0,1.0,37.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
10495,891.0,91.0,7.6,15.9,5.0,23.8,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
15552,480.0,280.0,27.0,49.0,10.0,112.8,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
11918,852.6,124.9,12.9,2.8,1.8,45.8,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
19249,640.0,340.0,23.0,3.0,1.0,41.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
14222,162.0,680.0,17.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,1,1,1,1
29071,909.0,75.0,13.4,17.5,6.6,42.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
1872,190.0,350.0,62.93,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
34693,60.0,510.0,52.5,24.8,4.7,29.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
14928,180.0,760.0,29.0,10.0,6.0,44.3,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast,0,0,0,0,0,0
34688,160.0,270.0,26.9,2.4,0.6,3.0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
929,835.0,86.0,13.24,23.2,5.1,97.9,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
26555,730.0,255.0,13.0,24.0,10.0,50.2,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
20176,860.0,120.0,15.0,1.0,1.0,27.4,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
32569,260.0,550.0,25.7,1.4,0.9,2.3,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,NO,North,0,0,0,0,0,0
14112,50.0,690.0,17.0,13.0,5.2,44.1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
19362,680.0,280.0,18.0,1.0,1.0,52.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
34357,750.0,150.0,14.0,33.0,7.0,40.0,Areas of Ecological Tension,Caatinga,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
10566,903.0,77.0,6.6,0.2,0.2,15.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
19680,450.0,490.0,26.0,2.0,1.0,43.0,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
31861,388.0,297.0,17.0,1.2,0.5,14.67,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
259,18.93,758.53,9.98,0.4,0.2,7.9,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South,0,0,0,0,0,0
3358,841.0,66.0,15.0,7.1,3.9,21.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
29965,190.0,700.0,35.0,29.0,10.0,94.7,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
3195,840.0,73.0,10.4,3.5,2.4,31.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
11540,513.3,349.8,33.8,43.6,27.0,120.1,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
13359,150.0,450.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
27355,618.0,328.0,22.3,29.4,9.3,61.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
21396,790.0,159.0,13.0,16.0,8.0,48.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
4099,902.0,35.0,17.0,8.0,2.0,18.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
12181,571.2,300.2,37.4,62.7,30.6,113.4,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
862,904.0,40.0,9.12,3.2,1.0,41.4,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South,0,0,0,0,0,0
30532,190.0,610.0,29.0,11.0,6.0,77.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
13977,110.0,560.0,17.0,13.0,5.2,44.1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
7182,758.0,128.0,15.4,13.8,7.2,40.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
29505,430.0,510.0,16.0,1.0,1.0,66.6,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
6125,714.0,151.0,14.3,42.6,11.8,74.9,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
10058,912.0,65.0,11.0,15.9,4.9,23.0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
3929,787.0,198.0,16.6,13.0,5.2,44.1,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,1,1,1
170,637.0,240.0,24.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,1,1,0,1,1,1
34237,530.0,430.0,2.2222223,3.0,3.0,46.0,Seasonal Deciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
24592,470.0,312.0,21.0,22.0,8.0,70.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
34,788.0,167.0,14.0,17.0,5.0,38.0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
29517,880.0,80.0,8.888889,1.0,1.0,33.5,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
19838,740.0,200.0,22.0,5.0,1.0,45.0,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
23465,800.0,156.0,7.0,7.0,4.0,23.3,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
21995,620.0,190.0,11.0,16.0,8.0,41.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
13871,340.0,300.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
13215,906.0,10.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South,0,0,1,1,1,1
2299,133.8,589.6,17.0,13.0,5.2,44.1,Savannah,Cerrado,Igneous Rock,Profile,NO,Midwest,0,0,1,1,1,1
26234,789.0,133.0,17.0,23.0,5.0,54.2,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
26853,750.0,155.0,22.1,28.8,9.6,79.1,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
20802,800.0,160.0,18.0,6.0,1.0,46.1,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
5071,827.0,88.0,9.5,16.0,12.5,38.9,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
5837,791.0,108.0,11.2,12.3,6.2,31.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
16997,220.0,690.0,27.0,47.0,10.0,106.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
34033,637.0,240.0,18.45,13.0,5.2,44.1,Steppe,Caatinga,Metamorphic Rock,Profile,YES,Northeast,1,1,0,1,1,1
13666,200.0,260.0,17.0,13.0,5.2,44.1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
29920,140.0,760.0,31.0,29.0,6.0,78.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
10399,860.0,115.0,10.1,8.7,2.7,26.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
18744,330.0,650.0,26.0,19.0,4.0,64.4,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
7093,885.0,67.0,10.9,14.0,6.2,32.3,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
18068,840.0,120.0,15.0,21.0,4.0,51.4,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31801,255.0,283.0,17.0,0.4,0.6,14.29,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
9866,910.0,80.0,6.0,0.7,0.6,12.9,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
13730,260.0,230.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
34474,480.0,460.0,38.0,11.0,7.0,18.0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
29377,698.0,236.0,13.9,23.3,8.5,42.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13419,540.0,120.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
27263,411.0,468.0,27.5,31.6,14.4,77.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
32619,580.0,340.0,52.7,12.3,6.5,18.8,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Auger,YES,North,0,0,0,0,0,0
1663,190.0,530.0,49.82,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
2328,100.0,750.0,23.6,13.0,5.2,44.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,1,1,1
16828,340.0,580.0,26.0,9.0,7.0,79.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
3412,857.0,124.0,15.9,26.8,18.8,59.4,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
16101,720.0,160.0,13.0,29.0,9.0,65.8,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
5025,775.0,114.0,12.9,24.0,7.5,53.9,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31525,540.0,420.0,17.0,2.0,1.0,34.7,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
4492,931.0,10.0,17.0,2.0,2.0,11.5,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,1,0,0,0
14617,187.56424,693.7307,31.5,15.0,12.0,58.12,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13647,270.0,320.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
13162,310.0,280.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
13141,190.0,340.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
17775,150.0,620.0,30.0,33.0,8.0,70.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
31873,482.0,246.0,17.0,1.7,1.3,13.34,Savannah,Amazonia,Metamorphic Rock,Auger,NO,North,0,0,1,0,0,0
25708,786.0,192.0,13.0,22.0,6.0,54.0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
29177,814.0,166.0,8.9,10.5,5.1,24.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
19736,340.0,580.0,35.0,37.0,12.0,88.4,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
2404,637.0,240.0,17.0,4.55,2.78,30.06,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Auger,NO,North,1,1,1,0,0,0
8801,806.0,133.0,16.0,22.0,7.0,54.9,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
25919,699.0,275.0,15.0,20.0,5.0,56.5,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
1072,261.0,201.0,57.96,146.1,58.6,24.85,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
9455,869.0,95.0,16.0,19.8,4.8,33.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
1379,110.0,550.0,41.55,13.0,5.2,44.1,Areas of Ecological Tension,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
34292,470.0,440.0,32.0,8.5,3.8,12.3,Savannah,Cerrado,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
34427,610.0,310.0,23.0,3.0,2.0,5.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
25530,850.0,105.0,11.0,28.0,5.0,48.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13790,150.0,490.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South,0,0,1,1,1,1
3529,814.0,74.0,10.1,19.7,10.5,44.2,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
1803,130.0,540.0,54.31,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
15447,280.0,380.0,11.0,1.0,1.0,21.8,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Southeast,0,0,0,0,0,0
14191,410.0,300.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
27412,547.0,357.0,20.3,22.0,7.2,54.6,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
12398,900.6,74.9,15.0,10.0,6.0,37.4,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
13433,140.0,360.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
5080,775.0,166.0,11.8,35.1,13.6,65.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
17792,290.0,550.0,23.0,19.0,5.0,51.6,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
9088,883.0,99.0,12.3,2.0,0.8,29.6,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
33827,637.0,240.0,34.5,13.0,5.2,44.1,Steppe,Caatinga,Metamorphic Rock,Profile,YES,Northeast,1,1,0,1,1,1
2122,400.0,150.0,2.8888888,18.0,8.0,81.5,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
24173,830.0,106.0,7.0,14.0,5.0,35.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
14012,320.0,260.0,17.0,13.0,5.2,44.1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South,0,0,1,1,1,1
19386,560.0,400.0,10.0,1.0,1.0,32.1,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
18003,760.0,200.0,18.0,5.0,2.0,28.3,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
17876,360.0,560.0,27.0,23.0,8.0,66.9,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
5309,709.0,172.0,13.7,31.1,7.9,52.0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
10813,870.5,75.0,10.8,6.5,1.9,40.5,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
25988,670.0,286.0,14.0,8.0,2.0,50.3,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
2496,610.0,125.0,12.41,39.7,15.3,83.6,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Profile,YES,Northeast,0,0,0,0,0,0
2706,235.0,571.0,17.0,13.0,5.2,44.1,Areas of Ecological Tension,Cerrado,Igneous Rock,Desconhecido,NO,Southeast,0,0,1,1,1,1
17867,330.0,590.0,29.0,44.0,8.0,78.1,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
30890,740.0,200.0,7.0,5.0,1.0,40.3,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
13417,190.0,560.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
18723,220.0,760.0,41.0,52.0,18.0,130.2,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
19748,470.0,460.0,33.0,57.0,32.0,112.2,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
13766,310.0,350.0,17.0,13.0,5.2,44.1,Desconhecido,Desconhecido,Desconhecido,Desconhecido,NO,South,0,0,1,1,1,1
23592,360.0,269.0,38.0,27.0,11.0,73.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
9386,904.0,85.0,11.0,11.6,3.0,32.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
16018,637.0,240.0,17.0,7.0,3.0,20.6,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Southeast,1,1,1,0,0,0
7412,886.0,83.0,18.1,18.6,10.1,52.3,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
13161,110.0,560.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
8964,900.0,84.0,16.0,21.0,8.0,44.1,Desconhecido,Desconhecido,Desconhecido,Auger,NO,Midwest,0,0,0,0,0,0
25004,820.0,93.0,20.0,13.0,5.0,42.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
18508,80.0,880.0,48.0,48.0,15.0,154.8,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
10010,694.0,285.0,16.0,18.2,4.0,56.5,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
8065,788.0,182.0,12.9,19.6,10.8,41.0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
7983,833.0,166.0,17.3,15.0,7.1,37.7,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
11716,209.5,650.0,23.6,2.9,2.5,37.5,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
2293,243.4,514.7,32.3,13.0,5.2,44.1,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,NO,Midwest,0,0,0,1,1,1
18682,110.0,840.0,48.0,70.0,17.0,144.9,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
19669,620.0,320.0,10.0,3.0,2.0,33.0,Desconhecido,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
29670,470.0,480.0,20.0,1.0,1.0,50.1,Savannah,Amazonia,Sedimentary Rock,Auger,NO,North,0,0,0,0,0,0
28618,891.0,102.0,10.6,3.0,2.1,26.0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
9269,917.0,80.0,11.0,2.6,2.8,21.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
11901,701.6,224.9,22.0,18.0,8.0,61.2,Areas of Ecological Tension,Cerrado,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
1047,276.0,253.0,31.3,25.9,11.4,104.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,0,0,0
34344,670.0,210.0,27.0,9.0,3.0,12.0,Areas of Ecological Tension,Caatinga,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
8196,896.0,72.0,10.1,12.4,5.1,34.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
31437,420.0,560.0,17.0,1.0,1.0,40.5,Savannah,Amazonia,Igneous Rock,Auger,NO,North,0,0,0,0,0,0
13813,170.0,460.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
22447,320.0,430.0,23.0,16.0,9.0,50.8,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
14067,300.0,360.0,17.0,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South,0,0,1,1,1,1
2079,230.0,270.0,25.52,25.0,6.0,76.4,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast,0,0,0,0,0,0
20191,820.0,120.0,15.0,1.0,1.0,34.1,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,Auger,NO,Midwest,0,0,0,0,0,0
1866,170.0,530.0,47.41,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
732,50.0,510.0,68.83,13.0,5.2,44.1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South,0,0,0,1,1,1
10121,891.0,90.0,9.1,2.7,1.3,17.7,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Midwest,0,0,0,0,0,0
8071,759.0,151.0,12.3,17.2,10.7,39.1,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast,0,0,0,0,0,0
18029,560.0,400.0,24.0,14.0,4.0,54.2,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast,0,0,0,0,0,0
32560,760.0,210.0,30.0,7.7,4.7,12.4,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,NO,North,0,0,0,0,0,0
13386,530.0,110.0,17.0,13.0,5.2,44.1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South,0,0,1,1,1,1
